headings_match,orig_heading,aLabel,loc_id,category,url,talk_title,talk_date,order_in_day,is_speaker,display_name
True,United States. National Aeronautics and Space Administration,United States. National Aeronautics and Space Administration,n78087581,CORPORATE_NAME,http://id.loc.gov/authorities/n78087581,The Exploration of Pluto and the Kuiper Belt by NASA’s New Horizons Mission,2017-11-10,6,False,
False,"Pilcher, Carl B.",,,PERSONAL_NAME,,Astrobiology and Space Exploration,2010-04-24,4,True,Carl B. Pilcher
True,Exobiology,Exobiology,sh90004216,TOPIC,http://id.loc.gov/authorities/sh90004216,Astrobiology and Space Exploration,2010-04-24,4,False,
True,Exobiology,Exobiology,sh90004216,TOPIC,http://id.loc.gov/authorities/sh90004216,"""Kepler"" Mission: Discoveries and Future Plans",2010-04-24,5,False,
True,Exobiology,Exobiology,sh90004216,TOPIC,http://id.loc.gov/authorities/sh90004216,"The Search for Extraterrestrial Intelligence: Past, Present, and Future",2010-04-24,6,False,
True,Titan (Satellite)--Exploration,Titan (Satellite)--Exploration,sh97002814,TOPIC,http://id.loc.gov/authorities/sh97002814,Astrobiology and Space Exploration,2010-04-24,4,False,
False,Europa (Satellite)--Exploration,,,TOPIC,,Astrobiology and Space Exploration,2010-04-24,4,False,
True,Titan (Satellite),Titan (Satellite),sh93000916,GEOGRAPHIC,http://id.loc.gov/authorities/sh93000916,Astrobiology and Space Exploration,2010-04-24,4,False,
True,Europa (Satellite),Europa (Satellite),sh97004538,GEOGRAPHIC,http://id.loc.gov/authorities/sh97004538,Astrobiology and Space Exploration,2010-04-24,4,False,
True,"Borucki, William J.","Borucki, William J.",nr90000071,PERSONAL_NAME,http://id.loc.gov/authorities/nr90000071,"""Kepler"" Mission: Discoveries and Future Plans",2010-04-24,5,True,William J. Borucki
True,"Tarter, Jill","Tarter, Jill C.",nr90016094,PERSONAL_NAME,http://id.loc.gov/authorities/nr90016094,"The Search for Extraterrestrial Intelligence: Past, Present, and Future",2010-04-24,6,True,Jill Tarter
True,Search for Extraterrestrial Intelligence (Study group : U.S.),Search for Extraterrestrial Intelligence (Study group : U.S.),n84081874,CORPORATE_NAME,http://id.loc.gov/authorities/n84081874,"The Search for Extraterrestrial Intelligence: Past, Present, and Future",2010-04-24,6,False,
True,"Blair, Ann, 1961-","Blair, Ann, 1961-",n88151466,PERSONAL_NAME,http://id.loc.gov/authorities/n88151466,Admission of New Members,2010-11-11,1,False,
True,"Bloch, R. Howard","Bloch, R. Howard",n77013626,PERSONAL_NAME,http://id.loc.gov/authorities/n77013626,Admission of New Members,2010-11-11,1,False,
True,"Bloch, R. Howard","Bloch, R. Howard",n77013626,PERSONAL_NAME,http://id.loc.gov/authorities/n77013626,Good Uses of the Humanities in Bad Times,2011-11-17,4,True,R. Howard Bloch
True,"Boudin, Michael, 1939-","Boudin, Michael, 1939-2025",no2010171577,PERSONAL_NAME,http://id.loc.gov/authorities/no2010171577,Admission of New Members,2010-11-11,1,False,
True,"Gingerich, Philip D.","Gingerich, Philip D.",n79072952,PERSONAL_NAME,http://id.loc.gov/authorities/n79072952,Admission of New Members,2010-11-11,1,False,
True,"Gingerich, Philip D.","Gingerich, Philip D.",n79072952,PERSONAL_NAME,http://id.loc.gov/authorities/n79072952,Evolution of Whales from Land to Sea,2011-04-28,4,True,Philip D. Gingerich
True,"Jones, Anita K.","Jones, Anita K.",n77000546,PERSONAL_NAME,http://id.loc.gov/authorities/n77000546,Admission of New Members,2010-11-11,1,False,
True,"Sternberg, Shlomo","Sternberg, Shlomo",n50022535,PERSONAL_NAME,http://id.loc.gov/authorities/n50022535,Admission of New Members,2010-11-11,1,False,
True,"Terragno, Rodolfo H.","Terragno, Rodolfo H.",n82073895,PERSONAL_NAME,http://id.loc.gov/authorities/n82073895,Admission of New Members,2010-11-11,1,False,
False,"Warnock, John E.",,,PERSONAL_NAME,,Simple Ideas That Changed Printing and Publishing,2010-11-11,2,True,John E. Warnock
True,Printing--History,Printing--History,sh85106759,TOPIC,http://id.loc.gov/authorities/sh85106759,Simple Ideas That Changed Printing and Publishing,2010-11-11,2,False,
False,Publishing--History,"Lin, Ying (Researcher on publishing history)",no2023009711,TOPIC,http://id.loc.gov/authorities/no2023009711,Simple Ideas That Changed Printing and Publishing,2010-11-11,2,False,
False,"Tsutsui, Neil D.",,,PERSONAL_NAME,,The Behavioral and Chemical Ecology of Argentine Ant Supercolonies,2010-11-11,3,True,Neil D. Tsutsui
True,Ants,Ants,sh85005804,TOPIC,http://id.loc.gov/authorities/sh85005804,The Behavioral and Chemical Ecology of Argentine Ant Supercolonies,2010-11-11,3,False,
True,Argentina,Argentina,n79070134,GEOGRAPHIC,http://id.loc.gov/authorities/n79070134,The Behavioral and Chemical Ecology of Argentine Ant Supercolonies,2010-11-11,3,False,
False,"Leal, Walter S.",,,PERSONAL_NAME,,An Acute Olfactory System is Essential for Reproduction: The Raison d’être for Adult Insects,2010-11-11,4,True,Walter S. Leal
True,Pheromones,Pheromones,sh85100707,TOPIC,http://id.loc.gov/authorities/sh85100707,An Acute Olfactory System is Essential for Reproduction: The Raison d’être for Adult Insects,2010-11-11,4,False,
False,Insects--Reproduction--Climatic factors,,,TOPIC,,An Acute Olfactory System is Essential for Reproduction: The Raison d’être for Adult Insects,2010-11-11,4,False,
True,Almond,Almond,sh85003773,TOPIC,http://id.loc.gov/authorities/sh85003773,An Acute Olfactory System is Essential for Reproduction: The Raison d’être for Adult Insects,2010-11-11,4,False,
True,"Gossett, Philip","Gossett, Philip",n78070870,PERSONAL_NAME,http://id.loc.gov/authorities/n78070870,Admission of New Members,2010-11-12,1,False,
True,"Gossett, Philip","Gossett, Philip",n78070870,PERSONAL_NAME,http://id.loc.gov/authorities/n78070870,Giuseppe Verdi and the Italian Risorgimento,2010-11-12,3,True,Philip Gossett
True,"Gossett, Philip","Gossett, Philip",n78070870,PERSONAL_NAME,http://id.loc.gov/authorities/n78070870,Staging Opera Today,2012-04-20,3,True,Philip Gossett
False,"Kurke, Leslie K., 1950-",,,PERSONAL_NAME,,Admission of New Members,2010-11-12,1,False,
True,"Moravec, Paul, 1957-","Moravec, Paul, 1957-",nr92035639,PERSONAL_NAME,http://id.loc.gov/authorities/nr92035639,Admission of New Members,2010-11-12,1,False,
True,"Parkinson, Claire L.","Parkinson, Claire L.",n85016739,PERSONAL_NAME,http://id.loc.gov/authorities/n85016739,Admission of New Members,2010-11-12,1,False,
True,"Parkinson, Claire L.","Parkinson, Claire L.",n85016739,PERSONAL_NAME,http://id.loc.gov/authorities/n85016739,Satellite Contributions to Climate Change Studies,2017-04-28,2,True,Claire L. Parkinson
True,"Rishel, Joseph J.","Rishel, Joseph J.",n81071532,PERSONAL_NAME,http://id.loc.gov/authorities/n81071532,Admission of New Members,2010-11-12,1,False,
True,"Rishel, Joseph J.","Rishel, Joseph J.",n81071532,PERSONAL_NAME,http://id.loc.gov/authorities/n81071532,John Singer Sargent: Gas Paintings,2014-04-26,2,True,Joseph J. Rishel
True,"Tribe, Laurence H.","Tribe, Laurence H.",n80102283,PERSONAL_NAME,http://id.loc.gov/authorities/n80102283,Admission of New Members,2010-11-12,1,False,
True,"Tribe, Laurence H.","Tribe, Laurence H.",n80102283,PERSONAL_NAME,http://id.loc.gov/authorities/n80102283,Presentation of Society Awards and Prizes,2013-11-15,6,False,
True,"Tribe, Laurence H.","Tribe, Laurence H.",n80102283,PERSONAL_NAME,http://id.loc.gov/authorities/n80102283,Interpretations: The Constitution’s Inclusion of the “Natural Born Citizen” Requirement,2016-04-30,2,True,Laurence H. Tribe
True,"Tribe, Laurence H.","Tribe, Laurence H.",n80102283,PERSONAL_NAME,http://id.loc.gov/authorities/n80102283,Presentation of Society Awards and Prizes,2018-04-27,8,False,
True,"West, M. L. (Martin Litchfield), 1937-2015","West, M. L. (Martin Litchfield), 1937-2015",n79029724,PERSONAL_NAME,http://id.loc.gov/authorities/n79029724,Admission of New Members,2010-11-12,1,False,
True,"West, Martin","West, Martin Elgar",n50004019,PERSONAL_NAME,http://id.loc.gov/authorities/n50004019,The Homeric Question Today,2010-11-12,2,True,Martin L. West
True,Epic poetry,Epic poetry,sh85044306,TOPIC,http://id.loc.gov/authorities/sh85044306,The Homeric Question Today,2010-11-12,2,False,
False,Greek--History and criticism,"Political plays, Greek--History and criticism",sh2010107222,TOPIC,http://id.loc.gov/authorities/sh2010107222,The Homeric Question Today,2010-11-12,2,False,
False,Epic poetry--Classical,"Epic poetry, Classical",sh85044317,TOPIC,http://id.loc.gov/authorities/sh85044317,The Homeric Question Today,2010-11-12,2,False,
True,Greece,Greece,n80046090,GEOGRAPHIC,http://id.loc.gov/authorities/n80046090,The Homeric Question Today,2010-11-12,2,False,
True,Greece,Greece,n80046090,GEOGRAPHIC,http://id.loc.gov/authorities/n80046090,The Reception of the Lost Greek and Roman Literature from Herculaneum,2011-04-29,8,False,
True,Greece,Greece,n80046090,GEOGRAPHIC,http://id.loc.gov/authorities/n80046090,Greek Slavery and the History of Emotions: Epigraphic Evidence,2013-4-26,2,False,
True,Homer. Iliad,Homer. Iliad,n78030104,PERSONAL_NAME,http://id.loc.gov/authorities/n78030104,The Homeric Question Today,2010-11-12,2,False,
True,Homer. Odyssey,Homer. Odyssey,n80008528,PERSONAL_NAME,http://id.loc.gov/authorities/n80008528,The Homeric Question Today,2010-11-12,2,False,
True,Homer. Odyssey,Homer. Odyssey,n80008528,PERSONAL_NAME,http://id.loc.gov/authorities/n80008528,Why Odysseus was Right About Persons,2016-11-10,2,False,
False,"Homer, Style",,,PERSONAL_NAME,,The Homeric Question Today,2010-11-12,2,False,
True,Opera--Italy--19th century,Opera--Italy--19th century,sh2008108654,TOPIC,http://id.loc.gov/authorities/sh2008108654,Giuseppe Verdi and the Italian Risorgimento,2010-11-12,3,False,
True,Philosophy and aesthetics,Philosophy and aesthetics,sh2014002232,TOPIC,http://id.loc.gov/authorities/sh2014002232,Giuseppe Verdi and the Italian Risorgimento,2010-11-12,3,False,
True,Italy--Politics and government--19th century,Italy--Politics and government--19th century,sh88007834,TOPIC,http://id.loc.gov/authorities/sh88007834,Giuseppe Verdi and the Italian Risorgimento,2010-11-12,3,False,
True,Italy--History--19th century,Italy--History--19th century,sh85068959,TOPIC,http://id.loc.gov/authorities/sh85068959,Giuseppe Verdi and the Italian Risorgimento,2010-11-12,3,False,
True,"Verdi, Giuseppe, 1813-1901","Verdi, Giuseppe, 1813-1901",n79038460,PERSONAL_NAME,http://id.loc.gov/authorities/n79038460,Giuseppe Verdi and the Italian Risorgimento,2010-11-12,3,False,
True,"Hobbins, Daniel, 1966-","Hobbins, Daniel, 1966-",n2005016771,PERSONAL_NAME,http://id.loc.gov/authorities/n2005016771,Presentation of Society Awards and Prizes,2010-11-12,4,False,
True,"Smith, A. Mark","Smith, A. Mark",n85160891,PERSONAL_NAME,http://id.loc.gov/authorities/n85160891,Presentation of Society Awards and Prizes,2010-11-12,4,False,
True,"Smith, A. Mark","Smith, A. Mark",n85160891,PERSONAL_NAME,http://id.loc.gov/authorities/n85160891,Presentation of Society Awards and Prizes,2019-04-26,5,False,
True,"Delbanco, Andrew, 1952-","Delbanco, Andrew, 1952-",n80079365,PERSONAL_NAME,http://id.loc.gov/authorities/n80079365,What’s Happening in our Colleges: Thoughts on the New Meritocracy,2010-11-12,5,True,Andrew H. Delbanco
True,"Delbanco, Andrew, 1952-","Delbanco, Andrew, 1952-",n80079365,PERSONAL_NAME,http://id.loc.gov/authorities/n80079365,Admission of New Members,2013-11-16,1,False,
True,Universities and colleges--United States,Universities and colleges--United States,sh85141149,TOPIC,http://id.loc.gov/authorities/sh85141149,What’s Happening in our Colleges: Thoughts on the New Meritocracy,2010-11-12,5,False,
True,"Kubanek, Julia","Kubanek, Julia",no2013125639,PERSONAL_NAME,http://id.loc.gov/authorities/no2013125639,Chemical Signaling in Marine Ecosystems,2010-11-12,6,True,Julia Kubanek
True,Marine science,Marine science,n42015924,TOPIC,http://id.loc.gov/authorities/n42015924,Chemical Signaling in Marine Ecosystems,2010-11-12,6,False,
True,Biotic communities,Biotic communities,sh85014266,TOPIC,http://id.loc.gov/authorities/sh85014266,Chemical Signaling in Marine Ecosystems,2010-11-12,6,False,
True,Copepoda,Copepoda,sh85032264,TOPIC,http://id.loc.gov/authorities/sh85032264,Chemical Signaling in Marine Ecosystems,2010-11-12,6,False,
True,Marine chemical ecology,Marine chemical ecology,sh91005227,TOPIC,http://id.loc.gov/authorities/sh91005227,Chemical Signaling in Marine Ecosystems,2010-11-12,6,False,
False,Bard College Conservatory of Music,,,PERSONAL_NAME,,Concert,2010-11-12,7,True,Faculty and Students from the Bard College Conservatory of Music
False,"Kaplan, Helene L.",,,PERSONAL_NAME,,Admission of New Members,2010-11-13,1,False,
False,"Levitt, Martin L.",,,PERSONAL_NAME,,Admission of New Members,2010-11-13,1,False,
False,"Levitt, Martin L.",,,PERSONAL_NAME,,How to Buy a Continent: The Protocol of Indian Treaties as Developed by Benjamin Franklin and Other Members of the American Philosophical Society,2014-11-08,3,False,
True,"McNutt, Marcia Kemper, 1952-","McNutt, Marcia Kemper, 1952-",no96021851,PERSONAL_NAME,http://id.loc.gov/authorities/no96021851,Admission of New Members,2010-11-13,1,False,
True,"Norton, Mary Beth","Norton, Mary Beth",n79053720,PERSONAL_NAME,http://id.loc.gov/authorities/n79053720,Admission of New Members,2010-11-13,1,False,
True,"Randall, Lisa","Randall, Lisa",n2005086033,PERSONAL_NAME,http://id.loc.gov/authorities/n2005086033,Admission of New Members,2010-11-13,1,False,
True,"Bearman, Peter S.","Bearman, Peter S., 1956-",n92104485,PERSONAL_NAME,http://id.loc.gov/authorities/n92104485,Understanding the Increased Prevalence of Autism,2010-11-13,2,True,Peter S. Bearman
False,Socioeconomic Factors--United States,,,TOPIC,,Understanding the Increased Prevalence of Autism,2010-11-13,2,False,
False,Inequality--United States,,,TOPIC,,Understanding the Increased Prevalence of Autism,2010-11-13,2,False,
True,"Hout, Michael","Hout, Michael",n83153759,PERSONAL_NAME,http://id.loc.gov/authorities/n83153759,Rationing College Opportunity: Financial Issues For American Students and Their Universities,2010-11-13,3,True,Michael Hout
False,Demography--United States,,,TOPIC,,Rationing College Opportunity: Financial Issues For American Students and Their Universities,2010-11-13,3,False,
False,Education--Higher,"Education, Higher",sh85041065,TOPIC,http://id.loc.gov/authorities/sh85041065,Rationing College Opportunity: Financial Issues For American Students and Their Universities,2010-11-13,3,False,
False,Education--Higher,"Education, Higher",sh85041065,TOPIC,http://id.loc.gov/authorities/sh85041065,What Makes Higher Education Worthwhile,2012-04-20,6,False,
False,Education--Higher,"Education, Higher",sh85041065,TOPIC,http://id.loc.gov/authorities/sh85041065,Part One,2017-11-10,1,False,
False,Education--Higher,"Education, Higher",sh85041065,TOPIC,http://id.loc.gov/authorities/sh85041065,Part One,2017-11-10,1,False,
False,Education--Higher,"Education, Higher",sh85041065,TOPIC,http://id.loc.gov/authorities/sh85041065,Part One,2017-11-10,1,False,
False,Education--Higher,"Education, Higher",sh85041065,TOPIC,http://id.loc.gov/authorities/sh85041065,Part Two,2017-11-10,2,False,
False,Education--Higher,"Education, Higher",sh85041065,TOPIC,http://id.loc.gov/authorities/sh85041065,Panel Interview and Discussion (Part One),2017-11-10,3,False,
False,Education--Higher,"Education, Higher",sh85041065,TOPIC,http://id.loc.gov/authorities/sh85041065,Panel Interview and Discussion (Part One),2017-11-10,3,False,
False,Education--Higher,"Education, Higher",sh85041065,TOPIC,http://id.loc.gov/authorities/sh85041065,Panel Interview and Discussion (Part One),2017-11-10,3,False,
False,Education--Higher,"Education, Higher",sh85041065,TOPIC,http://id.loc.gov/authorities/sh85041065,Panel Interview and Discussion (Part Two),2017-11-10,4,False,
False,Education--Higher,"Education, Higher",sh85041065,TOPIC,http://id.loc.gov/authorities/sh85041065,Panel Interview and Discussion (Part Two),2017-11-10,4,False,
False,Education--Higher,"Education, Higher",sh85041065,TOPIC,http://id.loc.gov/authorities/sh85041065,Panel Interview and Discussion (Part Two),2017-11-10,4,False,
True,"Fiske, Susan T.","Fiske, Susan T.",n82026627,PERSONAL_NAME,http://id.loc.gov/authorities/n82026627,"Envy Up, Scorn Down: How Comparison Divides Us",2010-11-13,4,True,Susan T. Fiske
True,"Fiske, Susan T.","Fiske, Susan T.",n82026627,PERSONAL_NAME,http://id.loc.gov/authorities/n82026627,Admission of New Members,2014-11-07,1,False,
True,Comparison (Psychology),Comparison (Psychology),sh85029309,TOPIC,http://id.loc.gov/authorities/sh85029309,"Envy Up, Scorn Down: How Comparison Divides Us",2010-11-13,4,False,
True,Social classes--United States,Social classes--United States,sh2008111577,TOPIC,http://id.loc.gov/authorities/sh2008111577,"Envy Up, Scorn Down: How Comparison Divides Us",2010-11-13,4,False,
False,Class consciousness--United States,,,TOPIC,,"Envy Up, Scorn Down: How Comparison Divides Us",2010-11-13,4,False,
True,"Lo, Andrew W.","Lo, Andrew W. (Andrew Wen-Chuan)",no92001206,PERSONAL_NAME,http://id.loc.gov/authorities/no92001206,The Origin of Bounded Rationality and Intelligence,2010-11-13,5,True,Andrew W. Lo
True,Human behavior,Human behavior,sh85062839,TOPIC,http://id.loc.gov/authorities/sh85062839,The Origin of Bounded Rationality and Intelligence,2010-11-13,5,False,
True,Intelligence levels,Intelligence levels,sh85067173,TOPIC,http://id.loc.gov/authorities/sh85067173,The Origin of Bounded Rationality and Intelligence,2010-11-13,5,False,
True,Rationalization (Psychology),Rationalization (Psychology),sh85111522,TOPIC,http://id.loc.gov/authorities/sh85111522,The Origin of Bounded Rationality and Intelligence,2010-11-13,5,False,
